Country	Season	Season type	Year	Stock	Area	Fleets	Effort	UnitEffort	Catch. kg	Catch Cat.	Report cat.	Discards Imported Or Raised
Netherlands	1	Quarter	2024	lem.27.3a47d	27.7.d	SSC_DEF_100-119_0_0_all	9000	kWd	50.00	Landings	R-Reported	Imported
Netherlands	1	Quarter	2024	lem.27.3a47d	27.7.d	SSC_DEF_100-119_0_0_all	9000	kWd	11.15	Discards	R-Reported	Raised Discard
Netherlands	3	Quarter	2024	lem.27.3a47d	27.7.d	SSC_DEF_100-119_0_0_all	1750	kWd	20.00	Landings	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_90-119_0_0_all	90180	kWd	15.80	Landings	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_90-119_0_0_all	90180	kWd	89.17	Discards	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_90-119_0_0_all	90180	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_90-119_0_0_all	90180	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.3.a.21	MIS_MIS_0_0_0_IBC	11860	kWd	0.00	Landings	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.3.a.21	MIS_MIS_0_0_0_IBC	11860	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.3.a.21	MIS_MIS_0_0_0_IBC	11860	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.3.a.20	MIS_MIS_0_0_0_IBC	5965	kWd	0.00	Landings	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.3.a.20	MIS_MIS_0_0_0_IBC	5965	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.3.a.20	MIS_MIS_0_0_0_IBC	5965	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.3.a.21	MIS_MIS_0_0_0_IBC	88	kWd	0.00	Landings	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.3.a.21	MIS_MIS_0_0_0_IBC	88	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.3.a.21	MIS_MIS_0_0_0_IBC	88	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.4.a	MIS_MIS_0_0_0_IBC	39323	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.4.a	MIS_MIS_0_0_0_IBC	37324	kWd	0.00	Landings	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.4.a	MIS_MIS_0_0_0_IBC	37324	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.4.a	MIS_MIS_0_0_0_IBC	37324	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.4.b	MIS_MIS_0_0_0_IBC	21328	kWd	0.00	Landings	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.4.b	MIS_MIS_0_0_0_IBC	21328	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.4.b	MIS_MIS_0_0_0_IBC	21328	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.4.a	MIS_MIS_0_0_0_IBC	79072	kWd	0.00	Landings	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.4.a	MIS_MIS_0_0_0_IBC	79072	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.4.a	MIS_MIS_0_0_0_IBC	79072	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.4.a	MIS_MIS_0_0_0_IBC	364036	kWd	0.00	Landings	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.4.a	MIS_MIS_0_0_0_IBC	364036	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.4.a	MIS_MIS_0_0_0_IBC	364036	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.4.b	MIS_MIS_0_0_0_IBC	145069	kWd	0.00	Landings	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.4.b	MIS_MIS_0_0_0_IBC	145069	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.4.b	MIS_MIS_0_0_0_IBC	145069	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.4.b	MIS_MIS_0_0_0_IBC	386757	kWd	0.00	Landings	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.4.b	MIS_MIS_0_0_0_IBC	386757	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.4.b	MIS_MIS_0_0_0_IBC	386757	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.4.b	MIS_MIS_0_0_0_IBC	1054103	kWd	0.00	Landings	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.4.b	MIS_MIS_0_0_0_IBC	1054103	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.4.b	MIS_MIS_0_0_0_IBC	1054103	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.4.c	MIS_MIS_0_0_0_IBC	10124	kWd	0.00	Landings	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.4.c	MIS_MIS_0_0_0_IBC	10124	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.4.c	MIS_MIS_0_0_0_IBC	10124	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Belgium	4	Quarter	2024	lem.27.3a47d	27.4.c	OTB_DEF_32-69_0_0_all	74096	kWd	32.00	Landings	R-Reported	Imported
Belgium	4	Quarter	2024	lem.27.3a47d	27.4.c	OTB_DEF_32-69_0_0_all	74096	kWd	7.13	Discards	R-Reported	Raised Discard
Belgium	4	Quarter	2024	lem.27.3a47d	27.7.d	OTB_DEF_32-69_0_0_all	42396	kWd	15.00	Landings	R-Reported	Imported
Belgium	4	Quarter	2024	lem.27.3a47d	27.7.d	OTB_DEF_32-69_0_0_all	42396	kWd	3.34	Discards	R-Reported	Raised Discard
Denmark	4	Quarter	2024	lem.27.3a47d	27.3.a.21	MIS_MIS_0_0_0_IBC	14071	kWd	0.00	Landings	R-Reported	Imported
Denmark	3	Quarter	2024	lem.27.3a47d	27.3.a.21	MIS_MIS_0_0_0_IBC	6149	kWd	0.00	Landings	R-Reported	Imported
Denmark	2	Quarter	2024	lem.27.3a47d	27.3.a.21	MIS_MIS_0_0_0_IBC	2847	kWd	0.00	Landings	R-Reported	Imported
Germany	2	Quarter	2024	lem.27.3a47d	27.4	MIS_MIS_0_0_0_IBC	55243	kWd	215.00	Landings	R-Reported	Imported
Germany	2	Quarter	2024	lem.27.3a47d	27.4	MIS_MIS_0_0_0_IBC	55243	kWd	47.93	Discards	R-Reported	Raised Discard
France	3	Quarter	2024	lem.27.3a47d	27.7.d	OTM_SPF_70-99_0_0_all	26685	kWd	13.50	Landings	R-Reported	Imported
France	3	Quarter	2024	lem.27.3a47d	27.7.d	OTM_SPF_70-99_0_0_all	26685	kWd	3.01	Discards	R-Reported	Raised Discard
France	1	Quarter	2024	lem.27.3a47d	27.7.d	OTM_SPF_70-99_0_0_all	20777	kWd	30.74	Landings	R-Reported	Imported
France	1	Quarter	2024	lem.27.3a47d	27.7.d	OTM_SPF_70-99_0_0_all	20777	kWd	6.85	Discards	R-Reported	Raised Discard
France	4	Quarter	2024	lem.27.3a47d	27.7.d	OTM_SPF_70-99_0_0_all	6776	kWd	6.00	Landings	R-Reported	Imported
France	4	Quarter	2024	lem.27.3a47d	27.7.d	OTM_SPF_70-99_0_0_all	6776	kWd	1.34	Discards	R-Reported	Raised Discard
France	2	Quarter	2024	lem.27.3a47d	27.4	OTM_SPF_70-99_0_0_all	45705	kWd	48.00	Landings	R-Reported	Imported
France	2	Quarter	2024	lem.27.3a47d	27.4	OTM_SPF_70-99_0_0_all	45705	kWd	10.70	Discards	R-Reported	Raised Discard
France	2	Quarter	2024	lem.27.3a47d	27.7.d	OTM_SPF_70-99_0_0_all	23900	kWd	10.46	Landings	R-Reported	Imported
France	2	Quarter	2024	lem.27.3a47d	27.7.d	OTM_SPF_70-99_0_0_all	23900	kWd	2.33	Discards	R-Reported	Raised Discard
France	1	Quarter	2024	lem.27.3a47d	27.4	OTM_SPF_70-99_0_0_all	874	kWd	7.25	Landings	R-Reported	Imported
France	1	Quarter	2024	lem.27.3a47d	27.4	OTM_SPF_70-99_0_0_all	874	kWd	1.62	Discards	R-Reported	Raised Discard
Germany	4	Quarter	2024	lem.27.3a47d	27.4	MIS_MIS_0_0_0_IBC	8700	kWd	10.00	Landings	R-Reported	Imported
Germany	4	Quarter	2024	lem.27.3a47d	27.4	MIS_MIS_0_0_0_IBC	8700	kWd	2.23	Discards	R-Reported	Raised Discard
Norway	4	Quarter	2024	lem.27.3a47d	27.4.a	SSC_DEF_32-69_0_0_all	-9	NA	3.30	Landings	R-Reported	Imported
Norway	4	Quarter	2024	lem.27.3a47d	27.4.a	SSC_DEF_32-69_0_0_all	-9	NA	0.74	Discards	R-Reported	Raised Discard
Denmark	3	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_90-119_0_0_all	-9	NA	214.00	Landings	R-Reported	Imported
Denmark	3	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_90-119_0_0_all	-9	NA	160.00	Discards	R-Reported	Imported
Denmark	3	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_90-119_0_0_all	-9	NA	0.00	BMS landing	R-Reported	Imported
Denmark	4	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_CRU_90-119_0_0_all	-9	NA	98.00	Landings	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.3.a.21	MIS_MIS_0_0_0_HC	111667	kWd	0.00	Landings	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.3.a.21	MIS_MIS_0_0_0_HC	111667	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.3.a.21	MIS_MIS_0_0_0_HC	111667	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.3.a.21	MIS_MIS_0_0_0_HC	46804	kWd	0.00	Landings	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.3.a.21	MIS_MIS_0_0_0_HC	46804	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.3.a.21	MIS_MIS_0_0_0_HC	46804	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.3.a.20	MIS_MIS_0_0_0_HC	20409	kWd	0.00	Landings	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.3.a.20	MIS_MIS_0_0_0_HC	20409	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.3.a.20	MIS_MIS_0_0_0_HC	20409	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Denmark	4	Quarter	2024	lem.27.3a47d	27.3.a.20	GNS_DEF_>=220_0_0_all	7114	kWd	34.00	Landings	R-Reported	Imported
Denmark	4	Quarter	2024	lem.27.3a47d	27.3.a.20	GNS_DEF_>=220_0_0_all	7114	kWd	7.58	Discards	R-Reported	Raised Discard
Sweden	4	Quarter	2024	lem.27.3a47d	27.3.a.20	MIS_MIS_0_0_0_HC	344685	kWd	0.00	Landings	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.3.a.20	MIS_MIS_0_0_0_HC	344685	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.3.a.20	MIS_MIS_0_0_0_HC	344685	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.3.a.20	MIS_MIS_0_0_0_HC	109825	kWd	0.00	Landings	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.3.a.20	MIS_MIS_0_0_0_HC	109825	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.3.a.20	MIS_MIS_0_0_0_HC	109825	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.3.a.20	MIS_MIS_0_0_0_HC	149556	kWd	0.00	Landings	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.3.a.20	MIS_MIS_0_0_0_HC	149556	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.3.a.20	MIS_MIS_0_0_0_HC	149556	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.3.a.21	MIS_MIS_0_0_0_HC	24280	kWd	0.00	Landings	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.3.a.21	MIS_MIS_0_0_0_HC	24280	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	2	Quarter	2024	lem.27.3a47d	27.3.a.21	MIS_MIS_0_0_0_HC	24280	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.3.a.21	MIS_MIS_0_0_0_HC	17243	kWd	0.00	Landings	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.3.a.21	MIS_MIS_0_0_0_HC	17243	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.3.a.21	MIS_MIS_0_0_0_HC	17243	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
UK (England)	3	Quarter	2024	lem.27.3a47d	27.7.d	MIS_MIS_0_0_0_HC	55611	kWd	32.00	Landings	A-All - reported, nonre	Imported
UK (England)	3	Quarter	2024	lem.27.3a47d	27.7.d	MIS_MIS_0_0_0_HC	55611	kWd	7.13	Discards	A-All - reported, nonre	Raised Discard
UK (England)	3	Quarter	2024	lem.27.3a47d	27.7.d	MIS_MIS_0_0_0_HC	55611	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	1	Quarter	2024	lem.27.3a47d	27.7.d	MIS_MIS_0_0_0_HC	647761	kWd	23.00	Landings	A-All - reported, nonre	Imported
UK (England)	1	Quarter	2024	lem.27.3a47d	27.7.d	MIS_MIS_0_0_0_HC	647761	kWd	5.13	Discards	A-All - reported, nonre	Raised Discard
UK (England)	1	Quarter	2024	lem.27.3a47d	27.7.d	MIS_MIS_0_0_0_HC	647761	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	4	Quarter	2024	lem.27.3a47d	27.7.d	MIS_MIS_0_0_0_HC	911303	kWd	42.00	Landings	A-All - reported, nonre	Imported
UK (England)	4	Quarter	2024	lem.27.3a47d	27.7.d	MIS_MIS_0_0_0_HC	911303	kWd	9.36	Discards	A-All - reported, nonre	Raised Discard
UK (England)	4	Quarter	2024	lem.27.3a47d	27.7.d	MIS_MIS_0_0_0_HC	911303	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	2	Quarter	2024	lem.27.3a47d	27.7.d	MIS_MIS_0_0_0_HC	305585	kWd	58.00	Landings	A-All - reported, nonre	Imported
UK (England)	2	Quarter	2024	lem.27.3a47d	27.7.d	MIS_MIS_0_0_0_HC	305585	kWd	12.93	Discards	A-All - reported, nonre	Raised Discard
UK (England)	2	Quarter	2024	lem.27.3a47d	27.7.d	MIS_MIS_0_0_0_HC	305585	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
Norway	3	Quarter	2024	lem.27.3a47d	27.4.a	MIS_MIS_0_0_0_HC	-9	NA	527.00	Landings	R-Reported	Imported
Norway	3	Quarter	2024	lem.27.3a47d	27.4.a	MIS_MIS_0_0_0_HC	-9	NA	117.47	Discards	R-Reported	Raised Discard
Norway	2	Quarter	2024	lem.27.3a47d	27.4.a	MIS_MIS_0_0_0_HC	-9	NA	219.00	Landings	R-Reported	Imported
Norway	2	Quarter	2024	lem.27.3a47d	27.4.a	MIS_MIS_0_0_0_HC	-9	NA	48.82	Discards	R-Reported	Raised Discard
Norway	4	Quarter	2024	lem.27.3a47d	27.4.a	MIS_MIS_0_0_0_HC	-9	NA	440.00	Landings	R-Reported	Imported
Norway	4	Quarter	2024	lem.27.3a47d	27.4.a	MIS_MIS_0_0_0_HC	-9	NA	98.08	Discards	R-Reported	Raised Discard
Germany	4	Quarter	2024	lem.27.3a47d	27.4	MIS_MIS_0_0_0_HC	82652	kWd	6.00	Landings	R-Reported	Imported
Germany	4	Quarter	2024	lem.27.3a47d	27.4	MIS_MIS_0_0_0_HC	82652	kWd	1.34	Discards	R-Reported	Raised Discard
Norway	1	Quarter	2024	lem.27.3a47d	27.3.a.20	MIS_MIS_0_0_0_HC	-9	NA	8.20	Landings	R-Reported	Imported
Norway	1	Quarter	2024	lem.27.3a47d	27.3.a.20	MIS_MIS_0_0_0_HC	-9	NA	1.83	Discards	R-Reported	Raised Discard
France	3	Quarter	2024	lem.27.3a47d	27.7.d	GTR_DEF_90-99_0_0_all	72317	kWd	0.65	Landings	R-Reported	Imported
France	3	Quarter	2024	lem.27.3a47d	27.7.d	GTR_DEF_90-99_0_0_all	72317	kWd	0.14	Discards	R-Reported	Raised Discard
France	1	Quarter	2024	lem.27.3a47d	27.7.d	GTR_DEF_90-99_0_0_all	68219	kWd	139.89	Landings	R-Reported	Imported
France	1	Quarter	2024	lem.27.3a47d	27.7.d	GTR_DEF_90-99_0_0_all	68219	kWd	31.18	Discards	R-Reported	Raised Discard
France	4	Quarter	2024	lem.27.3a47d	27.7.d	GTR_DEF_90-99_0_0_all	54622	kWd	4.59	Landings	R-Reported	Imported
France	4	Quarter	2024	lem.27.3a47d	27.7.d	GTR_DEF_90-99_0_0_all	54622	kWd	1.02	Discards	R-Reported	Raised Discard
France	2	Quarter	2024	lem.27.3a47d	27.7.d	GTR_DEF_90-99_0_0_all	84054	kWd	33.38	Landings	R-Reported	Imported
France	2	Quarter	2024	lem.27.3a47d	27.7.d	GTR_DEF_90-99_0_0_all	84054	kWd	7.44	Discards	R-Reported	Raised Discard
Netherlands	1	Quarter	2024	lem.27.3a47d	27.7.d	SSC_DEF_All_0_0_All	10206	kWd	20.00	Landings	R-Reported	Imported
Netherlands	1	Quarter	2024	lem.27.3a47d	27.7.d	SSC_DEF_All_0_0_All	10206	kWd	4.46	Discards	R-Reported	Raised Discard
France	1	Quarter	2024	lem.27.3a47d	27.7.d	PS_SPF_0_0_0	7284	kWd	2.00	Landings	R-Reported	Imported
France	1	Quarter	2024	lem.27.3a47d	27.7.d	PS_SPF_0_0_0	7284	kWd	0.45	Discards	R-Reported	Raised Discard
France	2	Quarter	2024	lem.27.3a47d	27.7.d	PS_SPF_0_0_0	9135	kWd	28.50	Landings	R-Reported	Imported
France	2	Quarter	2024	lem.27.3a47d	27.7.d	PS_SPF_0_0_0	9135	kWd	6.35	Discards	R-Reported	Raised Discard
France	4	Quarter	2024	lem.27.3a47d	27.7.d	PS_SPF_0_0_0	6025	kWd	3.00	Landings	R-Reported	Imported
France	4	Quarter	2024	lem.27.3a47d	27.7.d	PS_SPF_0_0_0	6025	kWd	0.67	Discards	R-Reported	Raised Discard
France	2	Quarter	2024	lem.27.3a47d	27.4	PS_SPF_0_0_0	14266	kWd	14.20	Landings	R-Reported	Imported
France	2	Quarter	2024	lem.27.3a47d	27.4	PS_SPF_0_0_0	14266	kWd	3.17	Discards	R-Reported	Raised Discard
Norway	1	Quarter	2024	lem.27.3a47d	27.4.a	MIS_MIS_0_0_0_HC	-9	NA	14.00	Landings	R-Reported	Imported
UK (England)	1	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_70-99_0_0_all	170303	kWd	70.00	Landings	A-All - reported, nonre	Imported
UK (England)	1	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_70-99_0_0_all	170303	kWd	15.60	Discards	A-All - reported, nonre	Raised Discard
UK (England)	1	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_70-99_0_0_all	170303	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	4	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_>=120_0_0_all	227124	kWd	29.00	Landings	A-All - reported, nonre	Imported
UK (England)	4	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_>=120_0_0_all	227124	kWd	6.46	Discards	A-All - reported, nonre	Raised Discard
UK (England)	4	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_>=120_0_0_all	227124	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	3	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_>=120_0_0_all	387884	kWd	16286.00	Landings	A-All - reported, nonre	Imported
UK (England)	3	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_>=120_0_0_all	387884	kWd	3630.33	Discards	A-All - reported, nonre	Raised Discard
UK (England)	3	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_>=120_0_0_all	387884	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	2	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_70-99_0_0_all	49306	kWd	157.00	Landings	A-All - reported, nonre	Imported
UK (England)	2	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_70-99_0_0_all	49306	kWd	35.00	Discards	A-All - reported, nonre	Raised Discard
UK (England)	2	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_70-99_0_0_all	49306	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	4	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_70-99_0_0_all	174199	kWd	197.00	Landings	A-All - reported, nonre	Imported
UK (England)	4	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_70-99_0_0_all	174199	kWd	43.91	Discards	A-All - reported, nonre	Raised Discard
UK (England)	4	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_70-99_0_0_all	174199	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	3	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_70-99_0_0_all	116884	kWd	150.00	Landings	A-All - reported, nonre	Imported
UK (England)	3	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_70-99_0_0_all	116884	kWd	33.44	Discards	A-All - reported, nonre	Raised Discard
UK (England)	3	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_70-99_0_0_all	116884	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
UK (England)	2	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_>=120_0_0_all	240945	kWd	12747.00	Landings	A-All - reported, nonre	Imported
UK (England)	2	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_>=120_0_0_all	240945	kWd	2841.45	Discards	A-All - reported, nonre	Raised Discard
UK (England)	2	Quarter	2024	lem.27.3a47d	27.4	OTB_DEF_>=120_0_0_all	240945	kWd	0.00	BMS landing	A-All - reported, nonre	Imported
Belgium	3	Quarter	2024	lem.27.3a47d	27.4.b	OTB_DEF_>=120_0_0_all	936	kWd	81.00	Landings	R-Reported	Imported
Belgium	3	Quarter	2024	lem.27.3a47d	27.4.b	OTB_DEF_>=120_0_0_all	936	kWd	18.06	Discards	R-Reported	Raised Discard
Norway	1	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_DEF_>=120_0_0_all	-9	NA	29.00	Landings	R-Reported	Imported
Norway	1	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_DEF_>=120_0_0_all	-9	NA	6.46	Discards	R-Reported	Raised Discard
Norway	2	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_DEF_>=120_0_0_all	-9	NA	28.00	Landings	R-Reported	Imported
Norway	2	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_DEF_>=120_0_0_all	-9	NA	6.24	Discards	R-Reported	Raised Discard
Denmark	1	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_DEF_>=120_0_0_all	57450	kWd	929.00	Landings	R-Reported	Imported
Denmark	1	Quarter	2024	lem.27.3a47d	27.3.a.20	OTB_DEF_>=120_0_0_all	57450	kWd	207.08	Discards	R-Reported	Raised Discard
Denmark	3	Quarter	2024	lem.27.3a47d	27.3.a.21	OTB_DEF_>=120_0_0_all	206	kWd	0.00	Landings	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.4.a	OTB_DEF_>=120_0_0_all	56959	kWd	271.30	Landings	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.4.a	OTB_DEF_>=120_0_0_all	56959	kWd	60.48	Discards	R-Reported	Raised Discard
Sweden	1	Quarter	2024	lem.27.3a47d	27.4.a	OTB_DEF_>=120_0_0_all	56959	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	1	Quarter	2024	lem.27.3a47d	27.4.a	OTB_DEF_>=120_0_0_all	56959	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.4.a	OTB_DEF_>=120_0_0_all	22543	kWd	179.30	Landings	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.4.a	OTB_DEF_>=120_0_0_all	22543	kWd	39.97	Discards	R-Reported	Raised Discard
Sweden	3	Quarter	2024	lem.27.3a47d	27.4.a	OTB_DEF_>=120_0_0_all	22543	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.4.a	OTB_DEF_>=120_0_0_all	22543	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.4.b	OTB_DEF_>=120_0_0_all	18871	kWd	1420.30	Landings	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.4.b	OTB_DEF_>=120_0_0_all	18871	kWd	316.60	Discards	R-Reported	Raised Discard
Sweden	3	Quarter	2024	lem.27.3a47d	27.4.b	OTB_DEF_>=120_0_0_all	18871	kWd	0.00	BMS landing	R-Reported	Imported
Sweden	3	Quarter	2024	lem.27.3a47d	27.4.b	OTB_DEF_>=120_0_0_all	18871	kWd	0.00	Logbook Registered Discard	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.4.a	OTB_DEF_>=120_0_0_all	41932	kWd	586.30	Landings	R-Reported	Imported
Sweden	4	Quarter	2024	lem.27.3a47d	27.4.a	OTB_DEF_>=120_0_0_all	41932	kWd	130.69	Discards	R-Reported	Raised Discard
Sweden	4	Quarter	2024	lem.27.3a47d	27.4.a	OTB_DEF_>=120_0_0_all	41932	kWd	0.00	BMS landing	R-Reported	Imported
